CustomerName,CustomerID,FoodItemID,Quantity,OrderDate
Prasad Verma 17,256,101,4,13-Apr-26
Vikram Verma 94,257,127,3,20-Jan-26
Vikram Verma 94,257,204,1,13-Feb-26
Vikram Verma 94,257,325,2,07-Jan-26
Vikram Verma 94,257,270,1,24-Feb-26
Vikram Verma 94,257,189,4,11-Feb-26
Satish Teja 4,258,302,3,15-Mar-26
Satish Teja 4,258,150,4,09-Apr-26
Satish Teja 4,258,437,2,21-Mar-26
Satish Teja 4,258,239,4,27-Mar-26
Satish Teja 4,258,426,4,19-Jan-26
Satish Teja 4,258,175,4,14-Mar-26
Anil Sharma 77,259,235,1,10-Apr-26
Anil Sharma 77,259,303,2,22-Mar-26
Anil Sharma 77,259,345,4,15-Jan-26
Ravi Sharma 10,260,294,3,31-Mar-26
Ravi Sharma 10,260,113,4,15-Apr-26
Ravi Sharma 10,260,197,4,23-Mar-26
Ravi Sharma 10,260,336,3,06-Apr-26
Ravi Sharma 10,260,189,4,10-Mar-26
Sanjay Kumar 36,261,190,3,26-Feb-26
Sanjay Kumar 36,261,245,1,01-Feb-26
Sanjay Kumar 36,261,114,4,03-Apr-26
Pavan Teja 2,262,147,2,09-Feb-26
Pavan Teja 2,262,232,2,22-Jan-26
Pavan Teja 2,262,108,2,14-Mar-26
Pavan Teja 2,262,409,4,19-Apr-26
Vikram Rao 25,263,132,4,27-Feb-26
Vikram Rao 25,263,138,4,10-Jan-26
Vikram Rao 25,263,432,2,07-Feb-26
Vikram Rao 25,263,180,3,31-Mar-26
Vikram Rao 25,263,404,2,05-Feb-26
Vikram Rao 25,263,441,1,13-Feb-26
Pavan Naidu 42,264,442,1,27-Feb-26
Pavan Naidu 42,264,262,1,10-Apr-26
Pavan Naidu 42,264,228,2,20-Apr-26
Pavan Naidu 42,264,295,1,12-Mar-26
Pavan Naidu 42,264,345,1,24-Mar-26
Pavan Naidu 42,264,279,3,19-Feb-26
Mahesh Kumar 1,265,110,4,05-Jan-26
Mahesh Kumar 1,265,236,3,27-Jan-26
Mahesh Kumar 1,265,127,2,07-Mar-26
Arjun Naidu 49,266,186,2,27-Feb-26
Arjun Naidu 49,266,294,1,18-Feb-26
Arjun Naidu 49,266,440,4,12-Mar-26
Arjun Reddy 7,267,385,3,11-Feb-26
Arjun Reddy 7,267,443,1,10-Feb-26
Arjun Reddy 7,267,353,2,07-Mar-26
Arjun Reddy 7,267,291,3,10-Apr-26
Arjun Reddy 7,267,369,1,03-Feb-26
Arjun Reddy 7,267,331,1,01-Feb-26
Ramesh Goud 23,268,315,1,01-Feb-26
Ramesh Goud 23,268,105,2,21-Feb-26
Ramesh Goud 23,268,186,3,07-Feb-26
Ramesh Goud 23,268,166,3,15-Apr-26
Ramesh Goud 23,268,105,3,25-Feb-26
Ramesh Goud 23,268,250,1,26-Feb-26
Ravi Verma 73,269,191,3,17-Apr-26
Ravi Verma 73,269,308,2,21-Feb-26
Ravi Verma 73,269,354,4,31-Jan-26
Ravi Verma 73,269,124,1,16-Jan-26
Ravi Verma 73,269,205,4,23-Feb-26
Ravi Verma 73,269,129,2,14-Mar-26
Nithin Yadav 95,270,420,1,13-Jan-26
Nithin Yadav 95,270,266,4,25-Apr-26
Nithin Yadav 95,270,190,4,03-Feb-26
Nithin Yadav 95,270,231,2,28-Feb-26
Satish Naidu 52,271,344,3,16-Apr-26
Satish Naidu 52,271,450,1,08-Feb-26
Satish Naidu 52,271,182,3,20-Jan-26
Satish Naidu 52,271,258,4,27-Jan-26
Anil Reddy 38,272,112,1,18-Feb-26
Anil Reddy 38,272,241,4,28-Mar-26
Anil Reddy 38,272,390,1,25-Apr-26
Anil Reddy 38,272,325,4,01-Feb-26
Anil Reddy 38,272,254,1,03-Feb-26
Ramesh Rao 11,273,329,3,01-Feb-26
Ramesh Rao 11,273,377,1,11-Jan-26
Ramesh Rao 11,273,326,3,23-Feb-26
Satish Chowdary 10,274,152,2,25-Jan-26
Satish Chowdary 10,274,348,3,15-Apr-26
Satish Chowdary 10,274,103,3,08-Mar-26
Satish Chowdary 10,274,385,2,26-Apr-26
Satish Chowdary 10,274,362,3,19-Feb-26
Vamshi Yadav 28,275,324,4,07-Mar-26
Vamshi Yadav 28,275,230,4,14-Mar-26
Vamshi Yadav 28,275,340,3,06-Mar-26
Vamshi Yadav 28,275,136,2,06-Feb-26
Vamshi Yadav 28,275,353,3,09-Jan-26
Vamshi Yadav 28,275,330,4,03-Jan-26
Ravi Verma 20,276,367,1,30-Jan-26
Ravi Verma 20,276,157,3,01-Feb-26
Ravi Verma 20,276,332,2,21-Feb-26
Sanjay Chowdary 7,277,151,4,09-Apr-26
Sanjay Chowdary 7,277,199,3,12-Jan-26
Sanjay Chowdary 7,277,410,2,28-Jan-26
Pavan Chowdary 44,278,396,1,09-Mar-26
Pavan Chowdary 44,278,267,4,20-Mar-26
Pavan Chowdary 44,278,143,1,12-Jan-26
Pavan Chowdary 44,278,103,1,27-Feb-26
Pavan Chowdary 44,278,132,3,13-Feb-26
Vinodh Sharma 89,279,313,1,22-Feb-26
Vinodh Sharma 89,279,315,2,18-Mar-26
Vinodh Sharma 89,279,220,2,30-Mar-26
Vinodh Sharma 89,279,384,2,17-Feb-26
Surya Reddy 27,280,127,2,06-Jan-26
Surya Reddy 27,280,346,4,25-Feb-26
Surya Reddy 27,280,265,1,03-Feb-26
Surya Reddy 27,280,421,2,29-Mar-26
Surya Reddy 27,280,161,2,05-Feb-26
Ramesh Chowdary 62,281,114,1,10-Mar-26
Ramesh Chowdary 62,281,136,3,11-Jan-26
Ramesh Chowdary 62,281,261,4,19-Mar-26
Ramesh Chowdary 62,281,282,3,17-Mar-26
Anil Kumar 40,282,189,1,09-Apr-26
Anil Kumar 40,282,221,3,12-Jan-26
Anil Kumar 40,282,278,1,26-Apr-26
Anil Kumar 40,282,442,1,24-Mar-26
Ganesh Goud 51,283,230,3,24-Mar-26
Ganesh Goud 51,283,261,4,08-Feb-26
Ganesh Goud 51,283,294,2,27-Apr-26
Vinodh Naidu 5,284,309,1,02-Mar-26
Vinodh Naidu 5,284,318,1,29-Jan-26
Vinodh Naidu 5,284,324,2,19-Mar-26
Nithin Reddy 68,285,326,3,23-Mar-26
Nithin Reddy 68,285,251,1,21-Jan-26
Nithin Reddy 68,285,197,1,13-Apr-26
Nithin Reddy 68,285,184,2,19-Jan-26
Nithin Reddy 68,285,317,1,23-Jan-26
Nithin Reddy 68,285,401,2,02-Mar-26
Kiran Goud 41,286,214,3,11-Jan-26
Kiran Goud 41,286,126,4,28-Mar-26
Kiran Goud 41,286,366,1,23-Jan-26
Kiran Goud 41,286,212,3,24-Jan-26
Kiran Goud 41,286,391,2,14-Feb-26
Kiran Goud 41,286,393,2,05-Jan-26
Rahul Reddy 50,287,422,1,19-Mar-26
Rahul Reddy 50,287,170,3,01-Feb-26
Rahul Reddy 50,287,146,3,11-Mar-26
Rahul Reddy 50,287,115,4,09-Apr-26
Rahul Reddy 50,287,393,3,06-Feb-26
Rahul Reddy 50,287,143,3,08-Jan-26
Ravi Naidu 40,288,126,2,15-Apr-26
Ravi Naidu 40,288,238,1,17-Jan-26
Ravi Naidu 40,288,247,2,16-Apr-26
Ravi Naidu 40,288,294,3,07-Jan-26
Ravi Naidu 40,288,147,2,11-Apr-26
Ravi Naidu 40,288,303,2,27-Jan-26
Ravi Kumar 8,289,445,3,09-Feb-26
Ravi Kumar 8,289,242,3,23-Apr-26
Ravi Kumar 8,289,281,4,27-Mar-26
Ravi Kumar 8,289,222,4,25-Apr-26
Ravi Kumar 8,289,418,4,12-Jan-26
Ravi Kumar 8,289,150,2,03-Mar-26
Satish Yadav 59,290,342,3,21-Feb-26
Satish Yadav 59,290,256,3,17-Apr-26
Satish Yadav 59,290,242,2,23-Jan-26
Satish Yadav 59,290,184,1,03-Apr-26
Ravi Sharma 77,291,306,4,24-Mar-26
Ravi Sharma 77,291,125,2,21-Mar-26
Ravi Sharma 77,291,338,4,04-Apr-26
Kiran Naidu 42,292,239,4,16-Apr-26
Kiran Naidu 42,292,114,4,07-Feb-26
Kiran Naidu 42,292,261,1,08-Apr-26
Kiran Naidu 42,292,216,4,29-Jan-26
Kiran Naidu 42,292,224,2,19-Mar-26
Kiran Naidu 42,292,427,2,28-Apr-26
Ravi Kumar 83,293,263,2,05-Feb-26
Ravi Kumar 83,293,213,1,13-Mar-26
Ravi Kumar 83,293,362,1,18-Mar-26
Ravi Kumar 83,293,226,4,11-Mar-26
Satish Rao 8,294,415,2,12-Feb-26
Satish Rao 8,294,156,2,16-Mar-26
Satish Rao 8,294,417,2,12-Mar-26
Satish Rao 8,294,313,2,02-Apr-26
Pavan Sharma 80,295,252,2,18-Feb-26
Pavan Sharma 80,295,159,4,21-Apr-26
Pavan Sharma 80,295,256,2,25-Mar-26
Vikram Goud 15,296,265,3,28-Apr-26
Vikram Goud 15,296,105,2,29-Apr-26
Vikram Goud 15,296,146,1,30-Jan-26
Vijay Teja 48,297,232,1,03-Mar-26
Vijay Teja 48,297,224,3,05-Jan-26
Vijay Teja 48,297,140,2,02-Apr-26
Vamshi Rao 63,298,117,2,28-Feb-26
Vamshi Rao 63,298,120,1,21-Jan-26
Vamshi Rao 63,298,322,4,04-Apr-26
Prasad Chowdary 79,299,328,1,24-Apr-26
Prasad Chowdary 79,299,304,1,01-Mar-26
Prasad Chowdary 79,299,257,3,29-Jan-26
Prasad Chowdary 79,299,373,3,23-Jan-26
Prasad Chowdary 79,299,140,3,11-Mar-26
Satish Goud 8,300,395,2,12-Apr-26
Satish Goud 8,300,422,1,08-Jan-26
Satish Goud 8,300,106,4,30-Mar-26
Satish Goud 8,300,314,1,17-Jan-26
Satish Goud 8,300,361,4,12-Mar-26
Satish Goud 8,300,372,1,03-Mar-26
Kiran Goud 15,301,239,4,27-Mar-26
Kiran Goud 15,301,162,2,01-Apr-26
Kiran Goud 15,301,140,1,15-Feb-26
Kiran Goud 15,301,151,2,03-Feb-26
Kiran Goud 15,301,445,1,22-Apr-26
Nithin Kumar 71,302,128,4,02-Mar-26
Nithin Kumar 71,302,311,2,17-Apr-26
Nithin Kumar 71,302,238,4,03-Mar-26
Nithin Kumar 71,302,447,4,22-Feb-26
Kalyan Verma 28,303,201,4,07-Mar-26
Kalyan Verma 28,303,111,4,15-Mar-26
Kalyan Verma 28,303,127,1,02-Apr-26
Kalyan Verma 28,303,307,4,09-Jan-26
Anil Naidu 1,304,416,3,11-Mar-26
Anil Naidu 1,304,261,4,25-Apr-26
Anil Naidu 1,304,257,4,25-Mar-26
Anil Naidu 1,304,399,1,22-Jan-26
Anil Naidu 1,304,134,3,12-Mar-26
Vijay Sharma 45,305,193,3,24-Jan-26
Vijay Sharma 45,305,268,2,21-Apr-26
Vijay Sharma 45,305,215,4,02-Jan-26
Arjun Naidu 87,306,428,4,23-Apr-26
Arjun Naidu 87,306,110,3,06-Feb-26
Arjun Naidu 87,306,113,4,07-Apr-26
Arjun Naidu 87,306,369,3,19-Mar-26
Anil Chowdary 63,307,199,3,21-Mar-26
Anil Chowdary 63,307,300,1,23-Mar-26
Anil Chowdary 63,307,446,3,16-Feb-26
Satish Chowdary 98,308,307,3,01-Feb-26
Satish Chowdary 98,308,341,1,12-Jan-26
Satish Chowdary 98,308,140,4,17-Mar-26
Satish Chowdary 98,308,246,2,10-Jan-26
Satish Chowdary 98,308,297,4,18-Jan-26
Vinodh Chowdary 26,309,257,2,08-Jan-26
Vinodh Chowdary 26,309,206,3,29-Jan-26
Vinodh Chowdary 26,309,437,3,13-Apr-26
Ravi Verma 62,310,366,3,28-Jan-26
Ravi Verma 62,310,155,2,17-Apr-26
Ravi Verma 62,310,292,3,26-Feb-26
Ravi Verma 62,310,401,4,01-Feb-26
Ravi Verma 62,310,389,2,24-Apr-26
Ravi Verma 62,310,234,4,14-Jan-26
Pavan Kumar 79,311,113,1,01-Mar-26
Pavan Kumar 79,311,331,4,29-Mar-26
Pavan Kumar 79,311,199,3,11-Mar-26
Pavan Kumar 79,311,189,2,17-Apr-26
Ganesh Sharma 31,312,246,4,17-Mar-26
Ganesh Sharma 31,312,293,3,14-Mar-26
Ganesh Sharma 31,312,343,1,20-Jan-26
Ganesh Sharma 31,312,187,3,07-Feb-26
Vikram Chowdary 10,313,354,2,31-Mar-26
Vikram Chowdary 10,313,173,4,20-Apr-26
Vikram Chowdary 10,313,297,4,18-Feb-26
Vikram Chowdary 10,313,422,4,26-Apr-26
Vikram Chowdary 10,313,112,2,09-Mar-26
Sanjay Sharma 22,314,210,3,22-Feb-26
Sanjay Sharma 22,314,355,1,23-Jan-26
Sanjay Sharma 22,314,233,4,22-Feb-26
Sanjay Sharma 22,314,331,3,20-Feb-26
Sanjay Sharma 22,314,279,3,25-Feb-26
Vijay Naidu 32,315,252,2,29-Jan-26
Vijay Naidu 32,315,328,1,09-Feb-26
Vijay Naidu 32,315,117,1,18-Feb-26
Vijay Naidu 32,315,340,3,17-Jan-26
Vijay Naidu 32,315,401,4,12-Mar-26
Vikram Sharma 5,316,129,4,08-Apr-26
Vikram Sharma 5,316,146,1,23-Mar-26
Vikram Sharma 5,316,163,1,01-Jan-26
Vikram Sharma 5,316,138,2,20-Apr-26
Vikram Sharma 5,316,222,4,08-Jan-26
Vikram Sharma 5,316,199,2,06-Apr-26
Kalyan Naidu 27,317,384,2,23-Mar-26
Kalyan Naidu 27,317,445,4,21-Apr-26
Kalyan Naidu 27,317,136,2,08-Mar-26
Satish Verma 65,318,173,2,11-Jan-26
Satish Verma 65,318,161,1,13-Apr-26
Satish Verma 65,318,303,1,02-Feb-26
Satish Verma 65,318,308,4,04-Mar-26
Satish Verma 65,318,247,1,24-Apr-26
Anil Kumar 62,319,254,2,10-Mar-26
Anil Kumar 62,319,119,3,04-Mar-26
Anil Kumar 62,319,308,4,15-Jan-26
Anil Kumar 62,319,335,1,04-Feb-26
Anil Kumar 62,319,183,2,08-Feb-26
Anil Kumar 62,319,150,3,20-Apr-26
Vikram Teja 50,320,437,3,14-Jan-26
Vikram Teja 50,320,255,3,27-Feb-26
Vikram Teja 50,320,170,4,13-Apr-26
Vikram Teja 50,320,282,4,19-Jan-26
Vikram Teja 50,320,428,2,24-Apr-26
Satish Teja 3,321,127,4,11-Feb-26
Satish Teja 3,321,241,4,11-Feb-26
Satish Teja 3,321,386,1,18-Mar-26
Satish Teja 3,321,375,4,21-Apr-26
Pavan Sharma 82,322,361,3,16-Apr-26
Pavan Sharma 82,322,245,1,27-Feb-26
Pavan Sharma 82,322,209,4,14-Mar-26
Vamshi Yadav 12,323,312,2,02-Mar-26
Vamshi Yadav 12,323,185,1,30-Jan-26
Vamshi Yadav 12,323,275,1,26-Apr-26
Vamshi Yadav 12,323,427,4,20-Feb-26
Ravi Goud 30,324,128,3,29-Jan-26
Ravi Goud 30,324,334,4,16-Jan-26
Ravi Goud 30,324,355,1,07-Apr-26
Ravi Goud 30,324,385,1,18-Feb-26
Vamshi Naidu 85,325,415,3,28-Feb-26
Vamshi Naidu 85,325,205,4,23-Feb-26
Vamshi Naidu 85,325,409,2,25-Apr-26
Vamshi Naidu 85,325,174,3,14-Jan-26
Ravi Rao 35,326,442,1,03-Apr-26
Ravi Rao 35,326,432,1,10-Mar-26
Ravi Rao 35,326,434,1,28-Mar-26
Ravi Rao 35,326,241,4,16-Feb-26
Ravi Rao 35,326,353,1,26-Feb-26
Ravi Rao 35,326,357,1,08-Mar-26
Mahesh Goud 32,327,127,3,11-Jan-26
Mahesh Goud 32,327,284,2,11-Mar-26
Mahesh Goud 32,327,197,2,27-Feb-26
Mahesh Goud 32,327,253,2,28-Mar-26
Mahesh Goud 32,327,141,1,05-Mar-26
Mahesh Goud 32,327,245,4,05-Feb-26
Ravi Reddy 31,328,245,2,25-Mar-26
Ravi Reddy 31,328,316,4,03-Jan-26
Ravi Reddy 31,328,227,3,27-Mar-26
Ravi Reddy 31,328,239,4,19-Jan-26
Ravi Reddy 31,328,417,4,03-Mar-26
Rahul Rao 80,329,369,4,16-Apr-26
Rahul Rao 80,329,295,1,09-Feb-26
Rahul Rao 80,329,205,3,29-Mar-26
Arjun Rao 11,330,142,2,07-Jan-26
Arjun Rao 11,330,179,3,16-Feb-26
Arjun Rao 11,330,434,4,28-Apr-26
Arjun Rao 11,330,445,1,14-Feb-26
Ramesh Sharma 32,331,244,2,24-Feb-26
Ramesh Sharma 32,331,318,4,24-Jan-26
Ramesh Sharma 32,331,249,2,14-Apr-26
Ramesh Sharma 32,331,420,2,21-Jan-26
Ramesh Sharma 32,331,175,4,26-Apr-26
Ramesh Sharma 32,331,239,3,27-Feb-26
Prasad Yadav 74,332,146,1,21-Jan-26
Prasad Yadav 74,332,327,2,21-Feb-26
Prasad Yadav 74,332,440,3,29-Mar-26
Ganesh Verma 21,333,255,2,20-Feb-26
Ganesh Verma 21,333,428,4,30-Apr-26
Ganesh Verma 21,333,283,4,22-Feb-26
Ganesh Verma 21,333,138,4,29-Mar-26
Nithin Chowdary 17,334,134,3,30-Mar-26
Nithin Chowdary 17,334,251,2,27-Jan-26
Nithin Chowdary 17,334,340,4,04-Mar-26
Nithin Chowdary 17,334,244,4,12-Feb-26
Nithin Chowdary 17,334,345,1,14-Apr-26
Nithin Reddy 43,335,423,1,01-Mar-26
Nithin Reddy 43,335,224,3,06-Mar-26
Nithin Reddy 43,335,223,2,01-Mar-26
Nithin Reddy 43,335,175,3,18-Jan-26
Nithin Reddy 43,335,208,1,08-Mar-26
Sanjay Naidu 79,336,113,1,18-Feb-26
Sanjay Naidu 79,336,443,4,14-Feb-26
Sanjay Naidu 79,336,211,1,07-Jan-26
Sanjay Naidu 79,336,312,3,29-Mar-26
Sanjay Naidu 79,336,299,1,25-Jan-26
Sanjay Naidu 79,336,267,3,05-Apr-26
Arjun Verma 23,337,405,3,23-Feb-26
Arjun Verma 23,337,134,1,29-Mar-26
Arjun Verma 23,337,258,3,02-Mar-26
Satish Chowdary 52,338,341,2,19-Feb-26
Satish Chowdary 52,338,290,4,17-Apr-26
Satish Chowdary 52,338,279,4,17-Apr-26
Satish Chowdary 52,338,237,3,21-Feb-26
Ravi Chowdary 43,339,111,3,03-Jan-26
Ravi Chowdary 43,339,175,3,21-Mar-26
Ravi Chowdary 43,339,272,3,08-Feb-26
Ravi Chowdary 43,339,342,2,09-Feb-26
Kiran Sharma 25,340,180,1,20-Jan-26
Kiran Sharma 25,340,218,1,20-Jan-26
Kiran Sharma 25,340,348,2,02-Mar-26
Ramesh Rao 48,341,163,1,13-Feb-26
Ramesh Rao 48,341,220,1,31-Jan-26
Ramesh Rao 48,341,439,1,16-Mar-26
Pavan Rao 65,342,237,3,01-Mar-26
Pavan Rao 65,342,196,4,05-Feb-26
Pavan Rao 65,342,310,2,13-Feb-26
Rahul Yadav 54,343,435,3,09-Mar-26
Rahul Yadav 54,343,349,4,10-Mar-26
Rahul Yadav 54,343,101,2,23-Jan-26
Rahul Yadav 54,343,265,4,24-Mar-26
Anil Rao 60,344,241,4,08-Apr-26
Anil Rao 60,344,315,4,28-Jan-26
Anil Rao 60,344,336,4,30-Apr-26
Anil Rao 60,344,157,1,06-Feb-26
Anil Rao 60,344,181,1,15-Feb-26
Prasad Yadav 34,345,265,4,06-Feb-26
Prasad Yadav 34,345,357,1,22-Jan-26
Prasad Yadav 34,345,149,4,31-Mar-26
Prasad Yadav 34,345,341,3,21-Jan-26
Prasad Yadav 34,345,132,1,01-Jan-26
Prasad Yadav 34,345,167,1,15-Jan-26
Ramesh Yadav 48,346,259,2,28-Mar-26
Ramesh Yadav 48,346,244,4,26-Jan-26
Ramesh Yadav 48,346,216,4,19-Apr-26
Mahesh Teja 65,347,373,4,09-Jan-26
Mahesh Teja 65,347,172,1,07-Mar-26
Mahesh Teja 65,347,138,2,08-Feb-26
Suresh Teja 17,348,213,4,19-Apr-26
Suresh Teja 17,348,292,4,25-Mar-26
Suresh Teja 17,348,306,1,27-Mar-26
Suresh Teja 17,348,125,3,20-Mar-26
Suresh Teja 17,348,361,3,30-Apr-26
Suresh Teja 17,348,260,1,15-Jan-26
Kalyan Rao 92,349,290,3,10-Jan-26
Kalyan Rao 92,349,409,4,04-Jan-26
Kalyan Rao 92,349,329,3,04-Mar-26
Vijay Naidu 37,350,123,2,13-Jan-26
Vijay Naidu 37,350,149,3,03-Apr-26
Vijay Naidu 37,350,246,1,29-Mar-26
Vijay Naidu 37,350,351,4,11-Apr-26
Vijay Naidu 37,350,350,4,03-Apr-26
Vijay Naidu 37,350,132,2,13-Feb-26
Rahul Teja 59,351,265,3,06-Mar-26
Rahul Teja 59,351,124,3,13-Mar-26
Rahul Teja 59,351,268,3,19-Feb-26
Rahul Teja 59,351,249,2,28-Mar-26
Rahul Teja 59,351,438,4,10-Apr-26
Rahul Teja 59,351,435,3,03-Jan-26
Kalyan Chowdary 9,352,131,4,09-Jan-26
Kalyan Chowdary 9,352,250,2,24-Apr-26
Kalyan Chowdary 9,352,288,2,14-Feb-26
Kalyan Chowdary 9,352,191,2,26-Mar-26
Kalyan Chowdary 9,352,403,4,26-Apr-26
Kalyan Chowdary 9,352,187,3,01-Apr-26
Ravi Verma 37,353,338,4,12-Feb-26
Ravi Verma 37,353,156,2,24-Jan-26
Ravi Verma 37,353,450,3,04-Apr-26
Ravi Verma 37,353,330,1,09-Mar-26
Ravi Verma 37,353,354,3,28-Mar-26
Ravi Verma 37,353,319,1,03-Mar-26
Prasad Teja 79,354,433,1,05-Feb-26
Prasad Teja 79,354,142,1,13-Apr-26
Prasad Teja 79,354,253,3,05-Mar-26
Vamshi Teja 38,355,341,1,09-Apr-26
Vamshi Teja 38,355,322,4,17-Feb-26
Vamshi Teja 38,355,368,4,13-Apr-26
Vamshi Teja 38,355,241,3,04-Apr-26
Vamshi Teja 38,355,437,3,31-Mar-26
Vamshi Teja 38,355,424,3,18-Jan-26
Kiran Goud 62,356,292,2,14-Apr-26
Kiran Goud 62,356,266,2,14-Feb-26
Kiran Goud 62,356,380,3,24-Feb-26
Ramesh Teja 17,357,157,4,21-Jan-26
Ramesh Teja 17,357,116,4,07-Apr-26
Ramesh Teja 17,357,341,1,09-Feb-26
Ramesh Teja 17,357,256,3,02-Mar-26
Ramesh Teja 17,357,215,2,05-Jan-26
Surya Teja 26,358,175,3,02-Apr-26
Surya Teja 26,358,212,1,21-Mar-26
Surya Teja 26,358,228,1,16-Jan-26
Surya Teja 26,358,408,4,05-Apr-26
Surya Teja 26,358,119,2,25-Jan-26
Anil Yadav 28,359,201,4,27-Feb-26
Anil Yadav 28,359,380,2,08-Apr-26
Anil Yadav 28,359,274,2,07-Apr-26
Anil Yadav 28,359,449,2,10-Mar-26
Anil Yadav 28,359,325,4,16-Jan-26
Surya Chowdary 100,360,190,4,04-Mar-26
Surya Chowdary 100,360,166,1,06-Feb-26
Surya Chowdary 100,360,169,1,29-Mar-26
Prasad Kumar 57,361,373,2,01-Feb-26
Prasad Kumar 57,361,260,4,19-Apr-26
Prasad Kumar 57,361,199,4,05-Apr-26
Prasad Kumar 57,361,238,2,22-Feb-26
Pavan Teja 38,362,443,4,18-Jan-26
Pavan Teja 38,362,356,3,15-Jan-26
Pavan Teja 38,362,132,1,17-Jan-26
Pavan Teja 38,362,164,2,15-Apr-26
Pavan Teja 38,362,436,3,11-Feb-26
Pavan Teja 38,362,254,3,15-Feb-26
Sanjay Verma 75,363,364,3,28-Feb-26
Sanjay Verma 75,363,369,3,24-Jan-26
Sanjay Verma 75,363,177,3,08-Jan-26
Sanjay Verma 75,363,141,1,29-Jan-26
Sanjay Verma 75,363,149,4,14-Mar-26
Vamshi Verma 40,364,383,3,31-Jan-26
Vamshi Verma 40,364,373,3,23-Jan-26
Vamshi Verma 40,364,230,4,03-Feb-26
Vamshi Verma 40,364,383,3,27-Feb-26
Vamshi Verma 40,364,157,1,21-Mar-26
Vijay Naidu 25,365,400,3,20-Feb-26
Vijay Naidu 25,365,352,2,07-Mar-26
Vijay Naidu 25,365,207,1,09-Apr-26
Arjun Yadav 43,366,224,1,03-Feb-26
Arjun Yadav 43,366,173,1,12-Mar-26
Arjun Yadav 43,366,279,2,13-Feb-26
Arjun Yadav 43,366,408,1,30-Jan-26
Arjun Yadav 43,366,121,2,06-Feb-26
Arjun Yadav 43,366,222,4,13-Feb-26
Mahesh Sharma 8,367,217,2,16-Feb-26
Mahesh Sharma 8,367,286,3,10-Feb-26
Mahesh Sharma 8,367,400,4,06-Mar-26
Mahesh Sharma 8,367,339,2,09-Mar-26
Mahesh Sharma 8,367,343,4,03-Feb-26
Prasad Teja 9,368,385,3,19-Jan-26
Prasad Teja 9,368,101,3,12-Feb-26
Prasad Teja 9,368,141,2,12-Apr-26
Ramesh Kumar 2,369,364,1,05-Feb-26
Ramesh Kumar 2,369,338,2,31-Mar-26
Ramesh Kumar 2,369,106,4,21-Mar-26
Ramesh Kumar 2,369,306,3,03-Mar-26
Ramesh Kumar 2,369,409,1,02-Feb-26
Ramesh Kumar 2,369,256,3,10-Apr-26
Satish Rao 12,370,122,3,16-Mar-26
Satish Rao 12,370,271,4,05-Mar-26
Satish Rao 12,370,349,1,22-Apr-26
Satish Rao 12,370,151,2,08-Feb-26
Satish Rao 12,370,371,4,19-Feb-26
Satish Rao 12,370,380,4,01-Jan-26
Vamshi Goud 61,371,384,4,03-Jan-26
Vamshi Goud 61,371,172,4,06-Apr-26
Vamshi Goud 61,371,131,2,18-Mar-26
Vamshi Goud 61,371,137,1,15-Jan-26
Vamshi Goud 61,371,165,3,13-Feb-26
Vamshi Goud 61,371,428,3,08-Feb-26
Ganesh Teja 23,372,349,1,13-Jan-26
Ganesh Teja 23,372,319,1,07-Mar-26
Ganesh Teja 23,372,340,4,17-Mar-26
Satish Naidu 51,373,185,3,29-Apr-26
Satish Naidu 51,373,389,3,29-Apr-26
Satish Naidu 51,373,282,4,28-Feb-26
Satish Naidu 51,373,157,4,08-Jan-26
Anil Goud 80,374,426,1,29-Mar-26
Anil Goud 80,374,316,2,04-Apr-26
Anil Goud 80,374,325,3,27-Mar-26
Anil Goud 80,374,281,3,17-Apr-26
Anil Goud 80,374,192,4,08-Apr-26
Anil Goud 80,374,392,4,20-Apr-26
Nithin Naidu 29,375,289,1,19-Mar-26
Nithin Naidu 29,375,117,2,12-Jan-26
Nithin Naidu 29,375,334,2,26-Apr-26
Nithin Naidu 29,375,434,2,04-Apr-26
Nithin Naidu 29,375,382,2,10-Apr-26
Arjun Verma 42,376,330,4,19-Mar-26
Arjun Verma 42,376,115,4,15-Jan-26
Arjun Verma 42,376,341,1,06-Apr-26
Arjun Verma 42,376,167,1,19-Jan-26
Kiran Rao 87,377,236,4,14-Mar-26
Kiran Rao 87,377,116,3,22-Apr-26
Kiran Rao 87,377,393,4,08-Jan-26
Prasad Reddy 1,378,248,2,27-Mar-26
Prasad Reddy 1,378,184,3,21-Feb-26
Prasad Reddy 1,378,241,1,29-Mar-26
Prasad Reddy 1,378,345,2,27-Jan-26
Prasad Reddy 1,378,206,1,28-Feb-26
Sanjay Chowdary 16,379,118,2,24-Mar-26
Sanjay Chowdary 16,379,253,4,16-Feb-26
Sanjay Chowdary 16,379,150,4,17-Apr-26
Arjun Yadav 59,380,164,3,01-Mar-26
Arjun Yadav 59,380,295,3,02-Mar-26
Arjun Yadav 59,380,150,3,23-Feb-26
Arjun Yadav 59,380,326,3,06-Mar-26
Arjun Yadav 59,380,427,4,02-Feb-26
Arjun Yadav 59,380,141,1,26-Jan-26
Suresh Kumar 75,381,127,3,27-Apr-26
Suresh Kumar 75,381,169,3,02-Mar-26
Suresh Kumar 75,381,166,3,13-Apr-26
Suresh Kumar 75,381,290,4,19-Mar-26
Suresh Kumar 75,381,399,4,03-Mar-26
